1.0, 1
1.0, 2
0.9772727272727273, 3
0.9772727272727273, 4
0.9772727272727273, 5
0.9772727272727273, 6
0.9534883720930233, 7
0.9534883720930233, 8
0.9534883720930233, 9
0.9534883720930233, 10
0.9534883720930233, 11
0.9534883720930233, 12
0.9534883720930233, 13
0.9534883720930233, 14
0.9534883720930233, 15
0.9534883720930233, 16
0.9534883720930233, 17
0.9534883720930233, 18
0.9534883720930233, 19
0.9534883720930233, 20
0.9534883720930233, 21
0.9534883720930233, 22
0.9534883720930233, 23
0.9534883720930233, 24
0.9534883720930233, 25
0.9534883720930233, 26
0.9534883720930233, 27
0.9534883720930233, 28
0.9534883720930233, 29
0.9534883720930233, 30
0.9534883720930233, 31
0.9534883720930233, 32
0.9534883720930233, 33
0.9534883720930233, 34
0.9534883720930233, 35
0.9534883720930233, 36
0.9534883720930233, 37
0.9534883720930233, 38
0.9534883720930233, 39
0.9534883720930233, 40
0.9534883720930233, 41
0.9534883720930233, 42
0.9534883720930233, 43
0.9534883720930233, 44
0.9534883720930233, 45
0.9534883720930233, 46
0.9534883720930233, 47
0.9534883720930233, 48
0.9534883720930233, 49
0.9534883720930233, 50
0.9534883720930233, 51
0.9534883720930233, 52
0.9534883720930233, 53
0.9534883720930233, 54
0.9534883720930233, 55
0.9534883720930233, 56
0.9534883720930233, 57
0.9534883720930233, 58
0.9534883720930233, 59
0.9534883720930233, 60
0.9534883720930233, 61
0.9534883720930233, 62
0.9534883720930233, 63
0.9534883720930233, 64
0.9534883720930233, 65
0.9534883720930233, 66
0.9534883720930233, 67
0.9534883720930233, 68
0.9534883720930233, 69
0.9534883720930233, 70
0.9534883720930233, 71
0.9534883720930233, 72
0.9534883720930233, 73
0.9534883720930233, 74
0.9534883720930233, 75
0.9534883720930233, 76
0.9534883720930233, 77
0.9534883720930233, 78
0.9534883720930233, 79
0.9534883720930233, 80
0.9534883720930233, 81
0.9534883720930233, 82
0.9534883720930233, 83
0.9534883720930233, 84
0.9534883720930233, 85
0.9534883720930233, 86
0.9534883720930233, 87
0.9534883720930233, 88
0.9534883720930233, 89
0.9534883720930233, 90
0.9534883720930233, 91
0.9534883720930233, 92
0.9534883720930233, 93
0.9534883720930233, 94
0.9534883720930233, 95
0.9534883720930233, 96
0.9534883720930233, 97
0.9534883720930233, 98
0.9534883720930233, 99
0.9534883720930233, 100
